frame,player_column,dodge_flag,fireball_cols,fireball_ys
2264,2,0,3|1|1|2|4|2,560|460|360|260|160|60
2265,2,0,3|1|1|2|4|2,564|464|364|264|164|64
2266,2,0,3|1|1|2|4|2,568|468|368|268|168|68
2267,2,0,3|1|1|2|4|2,572|472|372|272|172|72
2268,2,0,3|1|1|2|4|2,576|476|376|276|176|76
2269,2,0,3|1|1|2|4|2,580|480|380|280|180|80
2270,2,0,3|1|1|2|4|2,584|484|384|284|184|84
2271,2,0,3|1|1|2|4|2,588|488|388|288|188|88
2272,2,0,3|1|1|2|4|2,592|492|392|292|192|92
2273,2,0,3|1|1|2|4|2,596|496|396|296|196|96
2274,2,0,1|1|2|4|2,500|400|300|200|100
2275,2,0,1|1|2|4|2|2,504|404|304|204|104|4
2276,2,0,1|1|2|4|2|2,508|408|308|208|108|8
2277,2,0,1|1|2|4|2|2,512|412|312|212|112|12
2278,2,0,1|1|2|4|2|2,516|416|316|216|116|16
2279,2,0,1|1|2|4|2|2,520|420|320|220|120|20
2280,2,0,1|1|2|4|2|2,524|424|324|224|124|24
2281,2,0,1|1|2|4|2|2,528|428|328|228|128|28
2282,2,0,1|1|2|4|2|2,532|432|332|232|132|32
2283,2,0,1|1|2|4|2|2,536|436|336|236|136|36
2284,2,0,1|1|2|4|2|2,540|440|340|240|140|40
2285,2,0,1|1|2|4|2|2,544|444|344|244|144|44
2286,2,0,1|1|2|4|2|2,548|448|348|248|148|48
2287,3,1,1|1|2|4|2|2,552|452|352|252|152|52
2288,3,0,1|1|2|4|2|2,556|456|356|256|156|56
2289,3,0,1|1|2|4|2|2,560|460|360|260|160|60
2290,3,0,1|1|2|4|2|2,564|464|364|264|164|64
2291,3,0,1|1|2|4|2|2,568|468|368|268|168|68
2292,3,0,1|1|2|4|2|2,572|472|372|272|172|72
2293,3,0,1|1|2|4|2|2,576|476|376|276|176|76
2294,3,0,1|1|2|4|2|2,580|480|380|280|180|80
2295,3,0,1|1|2|4|2|2,584|484|384|284|184|84
2296,3,0,1|1|2|4|2|2,588|488|388|288|188|88
2297,3,0,1|1|2|4|2|2,592|492|392|292|192|92
2298,3,0,1|1|2|4|2|2,596|496|396|296|196|96
2299,3,0,1|2|4|2|2,500|400|300|200|100
2300,3,0,1|2|4|2|2|1,504|404|304|204|104|4
2301,3,0,1|2|4|2|2|1,508|408|308|208|108|8
2302,3,0,1|2|4|2|2|1,512|412|312|212|112|12
2303,3,0,1|2|4|2|2|1,516|416|316|216|116|16
2304,3,0,1|2|4|2|2|1,520|420|320|220|120|20
2305,3,0,1|2|4|2|2|1,524|424|324|224|124|24
2306,3,0,1|2|4|2|2|1,528|428|328|228|128|28
2307,3,0,1|2|4|2|2|1,532|432|332|232|132|32
2308,3,0,1|2|4|2|2|1,536|436|336|236|136|36
2309,3,0,1|2|4|2|2|1,540|440|340|240|140|40
2310,3,0,1|2|4|2|2|1,544|444|344|244|144|44
2311,3,0,1|2|4|2|2|1,548|448|348|248|148|48
2312,3,0,1|2|4|2|2|1,552|452|352|252|152|52
2313,3,0,1|2|4|2|2|1,556|456|356|256|156|56
2314,3,0,1|2|4|2|2|1,560|460|360|260|160|60
2315,3,0,1|2|4|2|2|1,564|464|364|264|164|64
2316,3,0,1|2|4|2|2|1,568|468|368|268|168|68
2317,3,0,1|2|4|2|2|1,572|472|372|272|172|72
2318,3,0,1|2|4|2|2|1,576|476|376|276|176|76
2319,3,0,1|2|4|2|2|1,580|480|380|280|180|80
2320,3,0,1|2|4|2|2|1,584|484|384|284|184|84
2321,3,0,1|2|4|2|2|1,588|488|388|288|188|88
2322,3,0,1|2|4|2|2|1,592|492|392|292|192|92
2323,3,0,1|2|4|2|2|1,596|496|396|296|196|96
2324,3,0,2|4|2|2|1,500|400|300|200|100
2325,3,0,2|4|2|2|1|2,504|404|304|204|104|4
2326,3,0,2|4|2|2|1|2,508|408|308|208|108|8
2327,3,0,2|4|2|2|1|2,512|412|312|212|112|12
2328,3,0,2|4|2|2|1|2,516|416|316|216|116|16
2329,3,0,2|4|2|2|1|2,520|420|320|220|120|20
2330,3,0,2|4|2|2|1|2,524|424|324|224|124|24
2331,3,0,2|4|2|2|1|2,528|428|328|228|128|28
2332,3,0,2|4|2|2|1|2,532|432|332|232|132|32
2333,3,0,2|4|2|2|1|2,536|436|336|236|136|36
2334,3,0,2|4|2|2|1|2,540|440|340|240|140|40
2335,3,0,2|4|2|2|1|2,544|444|344|244|144|44
2336,3,0,2|4|2|2|1|2,548|448|348|248|148|48
2337,3,0,2|4|2|2|1|2,552|452|352|252|152|52
2338,3,0,2|4|2|2|1|2,556|456|356|256|156|56
2339,3,0,2|4|2|2|1|2,560|460|360|260|160|60
2340,3,0,2|4|2|2|1|2,564|464|364|264|164|64
2341,3,0,2|4|2|2|1|2,568|468|368|268|168|68
2342,3,0,2|4|2|2|1|2,572|472|372|272|172|72
2343,3,0,2|4|2|2|1|2,576|476|376|276|176|76
2344,3,0,2|4|2|2|1|2,580|480|380|280|180|80
2345,3,0,2|4|2|2|1|2,584|484|384|284|184|84
2346,3,0,2|4|2|2|1|2,588|488|388|288|188|88
2347,3,0,2|4|2|2|1|2,592|492|392|292|192|92
2348,3,0,2|4|2|2|1|2,596|496|396|296|196|96
2349,3,0,4|2|2|1|2,500|400|300|200|100
2350,3,0,4|2|2|1|2|4,504|404|304|204|104|4
2351,3,0,4|2|2|1|2|4,508|408|308|208|108|8
2352,3,0,4|2|2|1|2|4,512|412|312|212|112|12
2353,3,0,4|2|2|1|2|4,516|416|316|216|116|16
2354,3,0,4|2|2|1|2|4,520|420|320|220|120|20
2355,3,0,4|2|2|1|2|4,524|424|324|224|124|24
2356,3,0,4|2|2|1|2|4,528|428|328|228|128|28
2357,3,0,4|2|2|1|2|4,532|432|332|232|132|32
2358,3,0,4|2|2|1|2|4,536|436|336|236|136|36
2359,3,0,4|2|2|1|2|4,540|440|340|240|140|40
2360,3,0,4|2|2|1|2|4,544|444|344|244|144|44
2361,3,0,4|2|2|1|2|4,548|448|348|248|148|48
2362,3,0,4|2|2|1|2|4,552|452|352|252|152|52
2363,3,0,4|2|2|1|2|4,556|456|356|256|156|56
2364,3,0,4|2|2|1|2|4,560|460|360|260|160|60
2365,3,0,4|2|2|1|2|4,564|464|364|264|164|64
2366,3,0,4|2|2|1|2|4,568|468|368|268|168|68
2367,3,0,4|2|2|1|2|4,572|472|372|272|172|72
2368,3,0,4|2|2|1|2|4,576|476|376|276|176|76
2369,3,0,4|2|2|1|2|4,580|480|380|280|180|80
2370,3,0,4|2|2|1|2|4,584|484|384|284|184|84
2371,3,0,4|2|2|1|2|4,588|488|388|288|188|88
2372,3,0,4|2|2|1|2|4,592|492|392|292|192|92
2373,3,0,4|2|2|1|2|4,596|496|396|296|196|96
2374,3,0,2|2|1|2|4,500|400|300|200|100
2375,3,0,2|2|1|2|4|4,504|404|304|204|104|4
2376,3,0,2|2|1|2|4|4,508|408|308|208|108|8
2377,3,0,2|2|1|2|4|4,512|412|312|212|112|12
2378,3,0,2|2|1|2|4|4,516|416|316|216|116|16
2379,3,0,2|2|1|2|4|4,520|420|320|220|120|20
2380,3,0,2|2|1|2|4|4,524|424|324|224|124|24
2381,3,0,2|2|1|2|4|4,528|428|328|228|128|28
2382,3,0,2|2|1|2|4|4,532|432|332|232|132|32
2383,3,0,2|2|1|2|4|4,536|436|336|236|136|36
2384,3,0,2|2|1|2|4|4,540|440|340|240|140|40
2385,3,0,2|2|1|2|4|4,544|444|344|244|144|44
2386,3,0,2|2|1|2|4|4,548|448|348|248|148|48
2387,3,0,2|2|1|2|4|4,552|452|352|252|152|52
2388,3,0,2|2|1|2|4|4,556|456|356|256|156|56
2389,3,0,2|2|1|2|4|4,560|460|360|260|160|60
2390,3,0,2|2|1|2|4|4,564|464|364|264|164|64
2391,3,0,2|2|1|2|4|4,568|468|368|268|168|68
2392,3,0,2|2|1|2|4|4,572|472|372|272|172|72
2393,3,0,2|2|1|2|4|4,576|476|376|276|176|76
2394,3,0,2|2|1|2|4|4,580|480|380|280|180|80
2395,3,0,2|2|1|2|4|4,584|484|384|284|184|84
2396,3,0,2|2|1|2|4|4,588|488|388|288|188|88
2397,3,0,2|2|1|2|4|4,592|492|392|292|192|92
2398,3,0,2|2|1|2|4|4,596|496|396|296|196|96
2399,3,0,2|1|2|4|4,500|400|300|200|100
2400,3,0,2|1|2|4|4|2,504|404|304|204|104|4
2401,3,0,2|1|2|4|4|2,508|408|308|208|108|8
2402,3,0,2|1|2|4|4|2,512|412|312|212|112|12
2403,3,0,2|1|2|4|4|2,516|416|316|216|116|16
2404,3,0,2|1|2|4|4|2,520|420|320|220|120|20
2405,3,0,2|1|2|4|4|2,524|424|324|224|124|24
2406,3,0,2|1|2|4|4|2,528|428|328|228|128|28
2407,3,0,2|1|2|4|4|2,532|432|332|232|132|32
2408,3,0,2|1|2|4|4|2,536|436|336|236|136|36
2409,3,0,2|1|2|4|4|2,540|440|340|240|140|40
2410,3,0,2|1|2|4|4|2,544|444|344|244|144|44
2411,3,0,2|1|2|4|4|2,548|448|348|248|148|48
2412,3,0,2|1|2|4|4|2,552|452|352|252|152|52
2413,3,0,2|1|2|4|4|2,556|456|356|256|156|56
2414,3,0,2|1|2|4|4|2,560|460|360|260|160|60
2415,3,0,2|1|2|4|4|2,564|464|364|264|164|64
2416,3,0,2|1|2|4|4|2,568|468|368|268|168|68
2417,3,0,2|1|2|4|4|2,572|472|372|272|172|72
2418,3,0,2|1|2|4|4|2,576|476|376|276|176|76
2419,3,0,2|1|2|4|4|2,580|480|380|280|180|80
2420,3,0,2|1|2|4|4|2,584|484|384|284|184|84
2421,3,0,2|1|2|4|4|2,588|488|388|288|188|88
2422,3,0,2|1|2|4|4|2,592|492|392|292|192|92
2423,3,0,2|1|2|4|4|2,596|496|396|296|196|96
2424,3,0,1|2|4|4|2,500|400|300|200|100
2425,3,0,1|2|4|4|2|1,504|404|304|204|104|4
2426,3,0,1|2|4|4|2|1,508|408|308|208|108|8
2427,3,0,1|2|4|4|2|1,512|412|312|212|112|12
2428,3,0,1|2|4|4|2|1,516|416|316|216|116|16
2429,3,0,1|2|4|4|2|1,520|420|320|220|120|20
2430,3,0,1|2|4|4|2|1,524|424|324|224|124|24
2431,3,0,1|2|4|4|2|1,528|428|328|228|128|28
2432,3,0,1|2|4|4|2|1,532|432|332|232|132|32
2433,3,0,1|2|4|4|2|1,536|436|336|236|136|36
2434,3,0,1|2|4|4|2|1,540|440|340|240|140|40
2435,3,0,1|2|4|4|2|1,544|444|344|244|144|44
2436,3,0,1|2|4|4|2|1,548|448|348|248|148|48
2437,3,0,1|2|4|4|2|1,552|452|352|252|152|52
2438,3,0,1|2|4|4|2|1,556|456|356|256|156|56
2439,3,0,1|2|4|4|2|1,560|460|360|260|160|60
2440,3,0,1|2|4|4|2|1,564|464|364|264|164|64
2441,3,0,1|2|4|4|2|1,568|468|368|268|168|68
2442,3,0,1|2|4|4|2|1,572|472|372|272|172|72
2443,3,0,1|2|4|4|2|1,576|476|376|276|176|76
2444,3,0,1|2|4|4|2|1,580|480|380|280|180|80
2445,3,0,1|2|4|4|2|1,584|484|384|284|184|84
2446,3,0,1|2|4|4|2|1,588|488|388|288|188|88
2447,3,0,1|2|4|4|2|1,592|492|392|292|192|92
2448,3,0,1|2|4|4|2|1,596|496|396|296|196|96
2449,3,0,2|4|4|2|1,500|400|300|200|100
2450,3,0,2|4|4|2|1|4,504|404|304|204|104|4
2451,3,0,2|4|4|2|1|4,508|408|308|208|108|8
2452,3,0,2|4|4|2|1|4,512|412|312|212|112|12
2453,3,0,2|4|4|2|1|4,516|416|316|216|116|16
2454,3,0,2|4|4|2|1|4,520|420|320|220|120|20
2455,3,0,2|4|4|2|1|4,524|424|324|224|124|24
2456,3,0,2|4|4|2|1|4,528|428|328|228|128|28
2457,3,0,2|4|4|2|1|4,532|432|332|232|132|32
2458,3,0,2|4|4|2|1|4,536|436|336|236|136|36
2459,3,0,2|4|4|2|1|4,540|440|340|240|140|40
2460,3,0,2|4|4|2|1|4,544|444|344|244|144|44
2461,3,0,2|4|4|2|1|4,548|448|348|248|148|48
2462,3,0,2|4|4|2|1|4,552|452|352|252|152|52
2463,3,0,2|4|4|2|1|4,556|456|356|256|156|56
2464,3,0,2|4|4|2|1|4,560|460|360|260|160|60
2465,3,0,2|4|4|2|1|4,564|464|364|264|164|64
2466,3,0,2|4|4|2|1|4,568|468|368|268|168|68
2467,3,0,2|4|4|2|1|4,572|472|372|272|172|72
2468,3,0,2|4|4|2|1|4,576|476|376|276|176|76
2469,3,0,2|4|4|2|1|4,580|480|380|280|180|80
2470,3,0,2|4|4|2|1|4,584|484|384|284|184|84
2471,3,0,2|4|4|2|1|4,588|488|388|288|188|88
2472,3,0,2|4|4|2|1|4,592|492|392|292|192|92
2473,3,0,2|4|4|2|1|4,596|496|396|296|196|96
2474,3,0,4|4|2|1|4,500|400|300|200|100
2475,3,0,4|4|2|1|4|5,504|404|304|204|104|4
2476,3,0,4|4|2|1|4|5,508|408|308|208|108|8
2477,3,0,4|4|2|1|4|5,512|412|312|212|112|12
2478,3,0,4|4|2|1|4|5,516|416|316|216|116|16
2479,3,0,4|4|2|1|4|5,520|420|320|220|120|20
2480,3,0,4|4|2|1|4|5,524|424|324|224|124|24
2481,3,0,4|4|2|1|4|5,528|428|328|228|128|28
2482,3,0,4|4|2|1|4|5,532|432|332|232|132|32
2483,3,0,4|4|2|1|4|5,536|436|336|236|136|36
2484,3,0,4|4|2|1|4|5,540|440|340|240|140|40
2485,3,0,4|4|2|1|4|5,544|444|344|244|144|44
2486,3,0,4|4|2|1|4|5,548|448|348|248|148|48
2487,3,0,4|4|2|1|4|5,552|452|352|252|152|52
2488,3,0,4|4|2|1|4|5,556|456|356|256|156|56
2489,3,0,4|4|2|1|4|5,560|460|360|260|160|60
2490,3,0,4|4|2|1|4|5,564|464|364|264|164|64
2491,3,0,4|4|2|1|4|5,568|468|368|268|168|68
2492,3,0,4|4|2|1|4|5,572|472|372|272|172|72
2493,3,0,4|4|2|1|4|5,576|476|376|276|176|76
2494,3,0,4|4|2|1|4|5,580|480|380|280|180|80
2495,3,0,4|4|2|1|4|5,584|484|384|284|184|84
2496,3,0,4|4|2|1|4|5,588|488|388|288|188|88
2497,3,0,4|4|2|1|4|5,592|492|392|292|192|92
2498,3,0,4|4|2|1|4|5,596|496|396|296|196|96
2499,3,0,4|2|1|4|5,500|400|300|200|100
2500,3,0,4|2|1|4|5|2,504|404|304|204|104|4
2501,3,0,4|2|1|4|5|2,508|408|308|208|108|8
2502,3,0,4|2|1|4|5|2,512|412|312|212|112|12
2503,3,0,4|2|1|4|5|2,516|416|316|216|116|16
2504,3,0,4|2|1|4|5|2,520|420|320|220|120|20
2505,3,0,4|2|1|4|5|2,524|424|324|224|124|24
2506,3,0,4|2|1|4|5|2,528|428|328|228|128|28
2507,3,0,4|2|1|4|5|2,532|432|332|232|132|32
2508,3,0,4|2|1|4|5|2,536|436|336|236|136|36
2509,3,0,4|2|1|4|5|2,540|440|340|240|140|40
2510,3,0,4|2|1|4|5|2,544|444|344|244|144|44
2511,3,0,4|2|1|4|5|2,548|448|348|248|148|48
2512,3,0,4|2|1|4|5|2,552|452|352|252|152|52
2513,3,0,4|2|1|4|5|2,556|456|356|256|156|56
2514,3,0,4|2|1|4|5|2,560|460|360|260|160|60
2515,3,0,4|2|1|4|5|2,564|464|364|264|164|64
2516,3,0,4|2|1|4|5|2,568|468|368|268|168|68
2517,3,0,4|2|1|4|5|2,572|472|372|272|172|72
2518,3,0,4|2|1|4|5|2,576|476|376|276|176|76
2519,3,0,4|2|1|4|5|2,580|480|380|280|180|80
2520,3,0,4|2|1|4|5|2,584|484|384|284|184|84
2521,3,0,4|2|1|4|5|2,588|488|388|288|188|88
2522,3,0,4|2|1|4|5|2,592|492|392|292|192|92
2523,3,0,4|2|1|4|5|2,596|496|396|296|196|96
2524,3,0,2|1|4|5|2,500|400|300|200|100
2525,3,0,2|1|4|5|2|3,504|404|304|204|104|4
2526,3,0,2|1|4|5|2|3,508|408|308|208|108|8
2527,3,0,2|1|4|5|2|3,512|412|312|212|112|12
2528,3,0,2|1|4|5|2|3,516|416|316|216|116|16
2529,3,0,2|1|4|5|2|3,520|420|320|220|120|20
2530,3,0,2|1|4|5|2|3,524|424|324|224|124|24
2531,3,0,2|1|4|5|2|3,528|428|328|228|128|28
2532,3,0,2|1|4|5|2|3,532|432|332|232|132|32
2533,3,0,2|1|4|5|2|3,536|436|336|236|136|36
2534,3,0,2|1|4|5|2|3,540|440|340|240|140|40
2535,3,0,2|1|4|5|2|3,544|444|344|244|144|44
2536,3,0,2|1|4|5|2|3,548|448|348|248|148|48
2537,3,0,2|1|4|5|2|3,552|452|352|252|152|52
2538,3,0,2|1|4|5|2|3,556|456|356|256|156|56
2539,3,0,2|1|4|5|2|3,560|460|360|260|160|60
2540,3,0,2|1|4|5|2|3,564|464|364|264|164|64
2541,3,0,2|1|4|5|2|3,568|468|368|268|168|68
2542,3,0,2|1|4|5|2|3,572|472|372|272|172|72
2543,3,0,2|1|4|5|2|3,576|476|376|276|176|76
2544,3,0,2|1|4|5|2|3,580|480|380|280|180|80
2545,3,0,2|1|4|5|2|3,584|484|384|284|184|84
2546,3,0,2|1|4|5|2|3,588|488|388|288|188|88
2547,3,0,2|1|4|5|2|3,592|492|392|292|192|92
2548,3,0,2|1|4|5|2|3,596|496|396|296|196|96
2549,3,0,1|4|5|2|3,500|400|300|200|100
2550,3,0,1|4|5|2|3|1,504|404|304|204|104|4
2551,3,0,1|4|5|2|3|1,508|408|308|208|108|8
2552,3,0,1|4|5|2|3|1,512|412|312|212|112|12
2553,3,0,1|4|5|2|3|1,516|416|316|216|116|16
2554,3,0,1|4|5|2|3|1,520|420|320|220|120|20
2555,3,0,1|4|5|2|3|1,524|424|324|224|124|24
2556,3,0,1|4|5|2|3|1,528|428|328|228|128|28
2557,3,0,1|4|5|2|3|1,532|432|332|232|132|32
2558,3,0,1|4|5|2|3|1,536|436|336|236|136|36
2559,3,0,1|4|5|2|3|1,540|440|340|240|140|40
2560,3,0,1|4|5|2|3|1,544|444|344|244|144|44
2561,3,0,1|4|5|2|3|1,548|448|348|248|148|48
2562,3,0,1|4|5|2|3|1,552|452|352|252|152|52
2563,3,0,1|4|5|2|3|1,556|456|356|256|156|56
2564,3,0,1|4|5|2|3|1,560|460|360|260|160|60
2565,3,0,1|4|5|2|3|1,564|464|364|264|164|64
2566,3,0,1|4|5|2|3|1,568|468|368|268|168|68
2567,3,0,1|4|5|2|3|1,572|472|372|272|172|72
2568,3,0,1|4|5|2|3|1,576|476|376|276|176|76
2569,3,0,1|4|5|2|3|1,580|480|380|280|180|80
2570,3,0,1|4|5|2|3|1,584|484|384|284|184|84
2571,3,0,1|4|5|2|3|1,588|488|388|288|188|88
2572,3,0,1|4|5|2|3|1,592|492|392|292|192|92
2573,3,0,1|4|5|2|3|1,596|496|396|296|196|96
2574,3,0,4|5|2|3|1,500|400|300|200|100
2575,3,0,4|5|2|3|1|1,504|404|304|204|104|4
2576,3,0,4|5|2|3|1|1,508|408|308|208|108|8
2577,3,0,4|5|2|3|1|1,512|412|312|212|112|12
2578,3,0,4|5|2|3|1|1,516|416|316|216|116|16
2579,3,0,4|5|2|3|1|1,520|420|320|220|120|20
2580,3,0,4|5|2|3|1|1,524|424|324|224|124|24
2581,3,0,4|5|2|3|1|1,528|428|328|228|128|28
2582,3,0,4|5|2|3|1|1,532|432|332|232|132|32
2583,3,0,4|5|2|3|1|1,536|436|336|236|136|36
2584,3,0,4|5|2|3|1|1,540|440|340|240|140|40
2585,3,0,4|5|2|3|1|1,544|444|344|244|144|44
2586,3,0,4|5|2|3|1|1,548|448|348|248|148|48
2587,3,0,4|5|2|3|1|1,552|452|352|252|152|52
2588,3,0,4|5|2|3|1|1,556|456|356|256|156|56
2589,3,0,4|5|2|3|1|1,560|460|360|260|160|60
2590,3,0,4|5|2|3|1|1,564|464|364|264|164|64
2591,3,0,4|5|2|3|1|1,568|468|368|268|168|68
2592,3,0,4|5|2|3|1|1,572|472|372|272|172|72
2593,3,0,4|5|2|3|1|1,576|476|376|276|176|76
2594,3,0,4|5|2|3|1|1,580|480|380|280|180|80
2595,3,0,4|5|2|3|1|1,584|484|384|284|184|84
2596,3,0,4|5|2|3|1|1,588|488|388|288|188|88
2597,3,0,4|5|2|3|1|1,592|492|392|292|192|92
2598,3,0,4|5|2|3|1|1,596|496|396|296|196|96
2599,3,0,5|2|3|1|1,500|400|300|200|100
2600,3,0,5|2|3|1|1|2,504|404|304|204|104|4
2601,3,0,5|2|3|1|1|2,508|408|308|208|108|8
2602,3,0,5|2|3|1|1|2,512|412|312|212|112|12
2603,3,0,5|2|3|1|1|2,516|416|316|216|116|16
2604,3,0,5|2|3|1|1|2,520|420|320|220|120|20
2605,3,0,5|2|3|1|1|2,524|424|324|224|124|24
2606,3,0,5|2|3|1|1|2,528|428|328|228|128|28
2607,3,0,5|2|3|1|1|2,532|432|332|232|132|32
2608,3,0,5|2|3|1|1|2,536|436|336|236|136|36
2609,3,0,5|2|3|1|1|2,540|440|340|240|140|40
2610,3,0,5|2|3|1|1|2,544|444|344|244|144|44
2611,3,0,5|2|3|1|1|2,548|448|348|248|148|48
2612,3,0,5|2|3|1|1|2,552|452|352|252|152|52
2613,3,0,5|2|3|1|1|2,556|456|356|256|156|56
2614,3,0,5|2|3|1|1|2,560|460|360|260|160|60
2615,3,0,5|2|3|1|1|2,564|464|364|264|164|64
2616,4,1,5|2|3|1|1|2,568|468|368|268|168|68
2617,4,0,5|2|3|1|1|2,572|472|372|272|172|72
2618,4,0,5|2|3|1|1|2,576|476|376|276|176|76
2619,4,0,5|2|3|1|1|2,580|480|380|280|180|80
2620,4,0,5|2|3|1|1|2,584|484|384|284|184|84
2621,4,0,5|2|3|1|1|2,588|488|388|288|188|88
2622,4,0,5|2|3|1|1|2,592|492|392|292|192|92
2623,4,0,5|2|3|1|1|2,596|496|396|296|196|96
2624,4,0,2|3|1|1|2,500|400|300|200|100
2625,4,0,2|3|1|1|2|5,504|404|304|204|104|4
2626,4,0,2|3|1|1|2|5,508|408|308|208|108|8
2627,4,0,2|3|1|1|2|5,512|412|312|212|112|12
2628,4,0,2|3|1|1|2|5,516|416|316|216|116|16
2629,4,0,2|3|1|1|2|5,520|420|320|220|120|20
2630,4,0,2|3|1|1|2|5,524|424|324|224|124|24
2631,4,0,2|3|1|1|2|5,528|428|328|228|128|28
2632,4,0,2|3|1|1|2|5,532|432|332|232|132|32
2633,4,0,2|3|1|1|2|5,536|436|336|236|136|36
2634,4,0,2|3|1|1|2|5,540|440|340|240|140|40
2635,4,0,2|3|1|1|2|5,544|444|344|244|144|44
2636,4,0,2|3|1|1|2|5,548|448|348|248|148|48
2637,4,0,2|3|1|1|2|5,552|452|352|252|152|52
2638,4,0,2|3|1|1|2|5,556|456|356|256|156|56
2639,4,0,2|3|1|1|2|5,560|460|360|260|160|60
2640,4,0,2|3|1|1|2|5,564|464|364|264|164|64
2641,4,0,2|3|1|1|2|5,568|468|368|268|168|68
2642,4,0,2|3|1|1|2|5,572|472|372|272|172|72
2643,4,0,2|3|1|1|2|5,576|476|376|276|176|76
2644,4,0,2|3|1|1|2|5,580|480|380|280|180|80
2645,4,0,2|3|1|1|2|5,584|484|384|284|184|84
2646,4,0,2|3|1|1|2|5,588|488|388|288|188|88
2647,4,0,2|3|1|1|2|5,592|492|392|292|192|92
2648,4,0,2|3|1|1|2|5,596|496|396|296|196|96
2649,4,0,3|1|1|2|5,500|400|300|200|100
2650,4,0,3|1|1|2|5|4,504|404|304|204|104|4
2651,4,0,3|1|1|2|5|4,508|408|308|208|108|8
2652,4,0,3|1|1|2|5|4,512|412|312|212|112|12
2653,4,0,3|1|1|2|5|4,516|416|316|216|116|16
2654,4,0,3|1|1|2|5|4,520|420|320|220|120|20
2655,4,0,3|1|1|2|5|4,524|424|324|224|124|24
2656,4,0,3|1|1|2|5|4,528|428|328|228|128|28
2657,4,0,3|1|1|2|5|4,532|432|332|232|132|32
2658,4,0,3|1|1|2|5|4,536|436|336|236|136|36
2659,4,0,3|1|1|2|5|4,540|440|340|240|140|40
2660,4,0,3|1|1|2|5|4,544|444|344|244|144|44
2661,4,0,3|1|1|2|5|4,548|448|348|248|148|48
2662,4,0,3|1|1|2|5|4,552|452|352|252|152|52
2663,4,0,3|1|1|2|5|4,556|456|356|256|156|56
2664,4,0,3|1|1|2|5|4,560|460|360|260|160|60
2665,4,0,3|1|1|2|5|4,564|464|364|264|164|64
2666,4,0,3|1|1|2|5|4,568|468|368|268|168|68
2667,4,0,3|1|1|2|5|4,572|472|372|272|172|72
2668,4,0,3|1|1|2|5|4,576|476|376|276|176|76
2669,4,0,3|1|1|2|5|4,580|480|380|280|180|80
2670,4,0,3|1|1|2|5|4,584|484|384|284|184|84
2671,3,1,3|1|1|2|5|4,588|488|388|288|188|88
